listing_id,last_365_review_count
17780048,7
17780572,1
17781440,81
17787042,60
17788370,26
17789099,2
17790958,20
17791464,66
17791923,8
17791938,23
17792856,8
17793180,2
17793963,3
17794288,22
17795491,33
17796318,10
17796480,45
17796507,33
17797691,30
17805997,8
17806485,4
17806646,22
17808825,10
17808917,5
17809310,6
17809474,3
17809649,11
17810048,25
17810272,20
17811033,18
17811619,57
17812303,7
17812444,4
17812919,54
17813440,38
17813679,1
17813764,4
17814209,39
17816432,1
17819994,4
17820343,1
17822462,2
17824129,2
17826717,9
17826986,60
17828438,29
17829241,30
17829762,26
17829947,3
17831929,1
17832214,1
17835503,9
17840284,2
17841354,4
17842111,57
17842115,2
17843168,6
17843998,1
17844682,41
17845650,1
17847040,31
17847419,38
17847644,43
17848230,67
17848298,2
17848627,6
17848838,2
17853353,19
17856672,36
17857110,19
17857375,5
17857431,1
17857890,1
17858824,3
17860067,1
17860607,50
17860959,8
17861841,4
17862299,3
17864665,2
17865314,24
17865806,4
17866018,12
17866206,31
17866455,28
17874595,33
17875002,12
17875156,30
17876530,38
17876921,1
17877920,21
17877959,12
17878759,33
17879131,45
17880254,8
17881079,1
17881553,49
17887213,31
17887871,32
17888337,52
17888519,31
17889378,45
17890629,9
17892401,8
17892659,10
17892920,3
17893477,11
17899730,14
17899990,16
17900243,1
17902970,93
17904418,6
17905460,2
17905479,13
17905550,20
17905970,15
17906420,14
17906601,50
17906961,58
17908179,2
17908331,2
17915565,20
17916860,20
17918903,9
17919742,4
17922181,6
17922860,1
17924744,1
17924869,20
17925111,1
17926910,50
17927240,13
17929219,18
17933555,19
17933664,45
17934924,3
17937309,5
17937664,3
17938337,52
17938814,45
17938886,1
17940009,9
17940029,32
17940041,5
17940198,5
17941851,75
17942891,2
17943328,18
17943774,2
17944140,17
17944754,7
17944802,8
17945279,54
17946044,14
17946985,5
17951580,38
17953753,11
17955761,3
17956381,5
17957521,14
17957663,7
17958414,19
17959888,13
17960375,15
17962354,1
17962656,6
17963856,1
17971100,25
17972013,9
17972466,2
17973686,41
17975664,6
17977439,30
17979086,26
17979088,38
17979772,2
17980088,3
17980714,9
17981267,34
17981447,5
17982247,56
17982313,34
17986678,54
17988416,39
17990894,10
17990941,7
17991647,12
17992310,19
17992512,85
17993317,8
17993419,1
17996373,42
17996972,33
17997486,2
18003567,43
18003918,1
18004335,44
18004987,34
18005542,37
18006977,3
18007393,15
18007903,1
18007907,15
18008801,5
18008937,4
18009842,7
18010406,9
18010755,16
18011412,3
18012028,31
18013489,1
18015606,3
18016642,41
18018424,3
18018752,43
18020906,19
18021286,38
18021684,16
18022545,9
18022636,36
18023284,1
18023825,34
18023847,23
18024561,37
18024772,48
18024849,1
18024956,60
18031944,1
18033251,4
18034890,59
18035113,5
18035562,4
18036863,10
18036963,3
18037392,40
18039693,1
18040175,3
18040417,11
18040606,1
18040947,28
18041862,47
18042306,10
18043127,17
18048473,7
18049811,1
18050070,6
18050567,2
18051531,21
18052725,30
18054268,38
18055685,6
18057259,3
18058045,12
18059112,5
18059224,18
18059656,14
18062797,18
18066269,43
18066733,2
18068692,1
18068913,10
18069745,19
18070342,2
18070828,17
18071246,39
18071374,32
18072810,35
18073536,2
18073738,2
18073785,43
18073864,23
18074110,10
18074535,22
18075511,50
18076273,21
18076569,6
18076816,47
18076911,5
18077001,1
18077042,37
18077050,2
18077560,15
18077746,3
18079072,50
18083220,25
18086316,1
18086664,14
18087564,7
18089676,25
18090549,6
18091036,32
18091187,32
18091600,6
18091991,41
18094196,2
18094212,2
18094311,1
18095563,23
18095883,70
18104553,8
18105074,21
18107141,34
18107876,2
18108134,1
18108648,42
18108981,39
18109509,1
18109817,2
18109852,8
18110654,45
18111901,11
18112181,5
18112463,1
18112626,15
18113086,3
18117334,25
18117857,18
18119037,25
18120094,4
18120592,62
18120946,24
18121314,35
18123155,1
18123185,2
18124043,4
18124558,17
18124832,14
18127310,7
18133502,16
18134948,26
18136478,4
18138876,75
18139095,37
18139171,2
18139673,38
18139702,43
18141809,3
18142309,5
18142333,15
18148158,44
18151035,26
18151742,17
18152140,2
18152217,3
18153026,3
18155852,31
18156252,9
18159239,1
18159825,31
18160085,9
18160363,1
18160364,1
18161036,1
18162256,33
18167242,24
18173198,30
18173787,208
18173989,10
18174145,16
18175051,3
18175061,4
18175507,29
18175675,13
18176456,1
18176762,2
18176796,54
18176798,3
18177024,17
18179698,1
18179852,12
18180101,12
18180504,68
18180989,2
18181026,48
18181846,3
18188738,29
18188904,2
18188958,14
18189659,7
18190203,27
18190480,4
18190894,4
18191892,13
18191934,6
18191965,4
18193397,15
18194429,2
18194450,30
18194482,2
18196265,3
18196551,45
18196763,9
18196880,1
18197137,1
18197946,4
18198439,15
18198575,6
18198806,15
18199525,2
18201148,51
18203651,14
18205794,19
18207393,1
18208285,51
18208738,34
18208811,49
18210425,2
18210950,1
18211687,2
18212415,9
18213322,2
18213939,3
18214015,59
18215065,48
18221090,3
18221723,9
18221864,53
18221952,12
18222359,52
18222455,32
18224656,1
18224659,24
18225702,3
18225729,12
18225912,46
18226037,6
18226108,29
18227476,56
18227529,40
18227645,14
18228187,47
18228543,1
18229274,32
18229365,2
18234572,39
18236781,2
18236999,1
18238083,17
18239316,1
18239613,1
18239876,25
18240743,23
18240904,1
18240957,4
18240963,24
18247865,62
18250284,23
18251681,52
18252313,1
18252360,5
18252876,11
18253324,24
18253827,13
18253938,11
18254135,7
18254259,6
18254314,5
18254908,29
18255124,5
18255225,12
18255869,11
18256895,74
18263278,30
18263839,28
18264166,44
18264659,3
18265387,13
18266105,30
18266775,14
18267345,3
18268053,1
18268257,8
18269285,1
18270109,12
18270841,1
18271282,1
18271718,35
18272189,3
18272753,7
18273522,2
18273542,7
18274232,9
18274492,29
18275502,41
18275605,4
18276063,7
18276483,1
18276932,8
18283511,61
18283646,9
18286031,10
18286212,2
18286926,4
18287688,11
18287772,73
18287857,17
18288371,19
18288595,19
18288660,4
18288828,70
18289327,30
18289708,5
18290561,20
18291430,5
18291521,10
18291740,2
18291916,4
18293288,18
18293726,9
18294238,38
18296132,33
18303895,51
18305741,3
18306436,4
18306444,15
18306713,2
18307376,1
18307593,6
18308486,15
18309217,1
18309569,2
18309885,16
18310427,2
18310698,1
18311851,1
18312568,36
18312612,37
18312765,11
18313862,2
18314058,11
18314102,57
18314141,3
18314397,31
18314459,1
18314749,29
18314930,17
18314974,10
18321772,65
18324607,3
18325063,5
18326156,2
18327453,3
18327630,33
18329309,8
18329495,7
18330871,3
18331097,22
18331847,14
18332922,28
18334024,3
18340498,3
18340599,26
18341017,30
18341576,1
18341580,6
18342361,30
18344824,59
18346926,16
18347330,1
18348458,7
18348512,7
18348802,7
18354443,1
18354821,2
18354939,3
18356600,32
18356695,2
18357504,3
18357947,32
18358279,3
18358363,12
18358470,1
18358621,47
18358644,2
18359018,1
18359426,33
18360811,7
18361045,1
18361390,3
18361399,27
18362012,5
18366609,3
18367491,4
18367776,27
18369169,53
18369887,29
18370979,23
18371333,13
18372981,43
18373404,60
18374250,2
18374330,47
18374647,7
18375021,2
18375138,7
18375246,4
18375273,7
18375685,47
18375815,12
18377036,24
18377794,23
18381623,32
18384884,14
18385188,47
18386307,2
18386494,53
18386915,34
18387366,3
18387798,6
18388152,2
18390143,17
18390316,4
18390907,25
18391905,46
18393354,1
18393654,1
18393805,27
18393875,5
18394653,12
18396197,2
18396830,1
18397124,10
18399865,46
18402330,37
18402568,34
18404373,3
18404936,3
18406606,1
18406846,6
18407251,9
18408236,31
18408815,4
18410445,48
18411056,1
18411446,42
18412771,5
18414310,18
18415505,20
18416347,21
18422285,29
18424903,22
18424928,1
18426530,19
18427825,11
18429093,2
18429435,1
18430588,2
18430686,17
18432636,2
18432894,39
18433038,28
18433781,39
18439203,61
18441301,4
18441453,2
18441757,5
18443255,1
18443476,32
18443992,42
18444131,31
18444575,8
18445522,2
18448446,1
18448516,2
18448556,6
18449005,10
18449726,5
18449954,24
18450009,2
18450143,23
18455236,11
18455830,24
18456751,1
18458174,16
18458323,4
18459948,5
18460119,40
18460679,4
18460756,38
18460898,8
18461518,11
18462291,16
18462568,30
18462718,43
18463609,36
18463869,8
18464355,45
18467722,2
18470545,22
18471203,62
18471232,11
18471556,1
18471668,79
18471944,46
18472114,54
18472494,37
18473439,47
18474279,3
18475204,10
18475913,3
18475934,50
18476390,2
18476474,62
18476851,17
18477519,1
18478512,8
18481196,8
18482700,17
18483354,5
18486389,13
18486868,12
18487342,1
18488335,10
18488833,3
18489669,16
18490141,18
18490567,10
18490792,9
18490798,17
18492411,1
18493211,5
18493375,7
18495224,7
18496255,5
18498466,3
18499050,24
18499074,2
18499224,18
18499539,52
18501885,27
18502246,10
18502354,14
18502830,1
18503701,39
18503789,4
18504151,17
18504631,9
18505594,61
18506292,17
18506359,21
18506841,44
18507990,23
18508087,7
18508185,59
18508209,6
18508470,30
18508959,15
18511001,12
18515135,4
18515961,20
18518380,1
18519090,1
18519649,26
18520516,4
18521475,42
18521860,36
18522181,31
18522213,1
18522547,5
18523182,10
18526162,38
18527060,3
18527437,2
18528021,4
18535402,45
18540170,62
18540856,11
18542490,27
18543045,6
18543400,26
18546787,16
18547695,46
18548112,34
18548561,3
18549222,26
18549532,23
18550670,69
18550775,18
18550867,38
18550947,1
18551084,3
18559902,5
18560301,36
18560569,7
18560625,1
18561200,34
18561618,27
18561753,1
18563122,25
18564012,17
18564238,37
18564694,32
18564955,26
18565588,2
18565752,55
18566324,1
18566561,47
18566623,29
18568049,11
18568171,26
18568268,14
18569279,9
18569422,37
18569423,2
18570075,30
18571803,3
18572271,4
18573121,1
18579416,2
18579690,12
18582792,59
18583072,4
18583467,39
18583921,1
18583999,7
18584173,8
18584180,6
18584742,52
18585153,63
18585458,57
18585549,55
18586018,52
18586184,72
18586873,3
18587083,2
18587138,16
18590415,48
18591904,7
18592160,14
18593013,10
18593138,16
18595831,11
18596546,6
18596772,4
18597908,10
18599156,3
18599296,68
18599352,1
18599814,43
18601353,50
18601511,22
18605919,3
18606237,15
18607810,12
18608130,1
18608652,44
18609242,1
18609316,14
18610539,5
18610831,1
18611522,14
18611565,1
18611605,20
18611872,41
18612522,21
18612707,10
18612718,21
18612976,9
18612981,23
18613432,18
18613550,1
18613596,39
18613981,43
18614596,3
18614630,25
18614940,15
18615020,33
18615054,16
18615903,20
18615928,16
18615964,3
18616180,39
18616217,11
18616575,1
18617195,4
18617227,3
18617676,2
18624243,1
18625919,84
18626606,9
18628459,13
18628909,18
18628912,7
18630242,6
18630843,4
18631396,3
18632197,9
18632251,3
18632502,20
18632582,4
18634847,3
18635068,2
18635167,3
18635353,16
18635822,28
18635942,36
18636917,29
18637680,2
18637912,31
18638015,1
18645174,35
18645178,1
18646075,2
18646653,16
18647217,42
18647731,2
18648243,16
18649105,6
18649351,24
18649688,3
18649789,6
18649806,11
18649822,29
18649858,4
18650087,41
18650569,40
18652181,14
18652220,13
18653762,37
18655117,52
18655148,26
18656157,8
18656647,3
18662619,3
18662664,7
18664875,1
18666300,38
18666586,1
18666975,6
18667184,3
18667956,6
18668322,9
18668571,8
18669496,13
18670285,37
18671139,17
18671690,1
18671835,42
18673613,4
18674146,2
18674651,3
18675215,5
18675599,2
18676837,48
18680331,1
18682184,3
18683699,8
18683879,1
18686361,3
18686390,6
18686817,3
18687116,2
18687242,46
18687775,18
18688150,19
18688588,2
18689454,4
18689588,4
18690466,21
18690921,72
18691084,1
18691948,2
18692028,46
18693200,55
18695104,9
18695409,1
18700207,1
18701095,3
18701144,6
18703732,70
18704012,3
18704413,43
18704805,1
18706173,32
18706845,14
18707185,45
18708472,4
18714427,4
18714943,49
18715285,25
18715653,4
18716289,3
18716439,4
18716795,6
18718195,20
18719129,19
18719526,21
18719762,4
18719830,3
18720529,9
18720911,4
18721078,6
18721209,18
18721341,31
18722146,1
18723095,1
18729143,53
18729447,1
18729461,3
18731029,4
18731641,23
18732279,2
18734320,7
18735631,15
18735653,3
18736073,1
18736267,1
18736455,38
18736484,32
18739123,18
18745141,26
18745767,4
18746696,4
18746866,1
18747972,26
18750232,3
18750494,17
18750505,2
18750597,1
18751192,1
18751261,2
18752307,26
18752314,13
18753406,10
18753645,72
18753689,9
18755460,4
18755777,30
18756112,1
18758370,50
18759478,28
18763188,1
18763198,8
18764827,2
18766657,8
18766879,12
18767571,12
18767961,30
18768127,6
18768741,2
18768978,13
18769322,1
18769652,6
18771633,10
18772198,32
18772566,1
18774943,3
18775025,2
18775891,52
18776161,19
18776441,1
18776660,10
18777549,46
18777640,13
18778024,50
18783614,20
18784575,12
18785035,12
18785110,11
18785349,15
18787950,2
18788980,1
18789421,46
18789860,10
18790004,3
18790146,4
18790445,10
18790512,1
18791570,36
18792188,7
18792703,1
18793151,1
18793633,14
18793901,4
18794192,15
18794243,28
18794680,5
18794969,29
18795229,39
18795447,71
18802366,16
18803064,50
18803472,3
18804424,1
18805588,1
18806323,15
18807650,1
18809063,20
18809473,28
18811240,2
18811557,4
18812046,15
18812153,1
18812330,27
18812648,11
18813227,38
18817162,6
18817404,1
18820144,3
18820446,2
18821462,8
18822775,17
18823516,68
18823774,3
18823971,2
18824754,18
18824820,2
18825130,1
18826104,42
18826197,16
18826370,2
18826776,20
18827488,1
18827666,36
18828803,3
18828846,17
18835820,4
18836337,30
18836532,14
18836754,33
18837073,9
18837416,57
18838643,25
18838902,3
18840369,20
18840688,1
18840735,52
18840866,9
18841599,10
18841687,64
18844533,33
18847331,4
18848869,12
18849349,3
18850750,5
18851441,2
18851906,7
18852200,9
18852245,5
18853435,44
18853584,27
18855694,18
18855750,21
18855980,48
18856302,46
18856364,23
18857134,1
18857790,42
18857875,7
18858192,37
18858581,6
18858761,23
18865446,27
18867401,44
18868575,26
18869320,4
18869545,1
18869692,7
18869812,2
18870016,17
18870342,2
18871005,1
18871062,3
18871297,57
18871455,1
18871571,38
18871734,16
18872067,3
18872091,1
18872495,7
18872858,37
18873930,2
18874394,4
18875426,15
18875512,47
18875740,17
18876580,63
18876659,13
18877051,9
18877341,8
18877417,29
18877694,20
18878260,13
18878633,4
18887372,11
18888230,1
18889564,2
18889702,7
18890521,27
18891018,25
18891508,3
18891659,6
18892793,47
18892937,44
18893708,46
18894145,12
18894295,35
18894322,1
18894445,1
18894931,2
18895016,71
18895187,6
18896540,23
18896824,7
18897119,27
18897423,2
18897901,2
18898808,58
18899149,61
18902729,17
18907303,3
18908083,29
18908212,48
18908252,1
18908638,46
18908677,5
18909775,36
18911463,13
18912452,2
18913001,5
18913089,2
18913450,3
18913534,23
18914656,29
18914730,136
18915658,11
18916381,9
18916415,37
18916610,8
18917540,6
18917771,26
18922061,30
18922939,1
18923188,1
18924273,40
18924938,11
18926057,18
18927866,5
18928066,8
18928607,72
18928623,1
18929564,2
18929965,26
18930200,7
18931423,44
18932586,2
18933094,47
18933994,23
18934106,88
18934728,15
18935148,23
18935923,18
18942038,6
18942119,33
18942156,1
18942358,1
18942735,8
18943821,1
18944697,2
18944834,27
18946105,41
18946416,59
18947464,51
18948131,6
18948914,23
18948947,17
18949137,4
18956236,14
18956621,1
18957055,2
18957522,52
18958355,68
18959331,20
18959626,15
18960386,37
18960496,66
18960939,2
18961687,2
18962326,82
18962722,43
18962916,33
18962999,29
18963479,33
18967565,54
18970683,13
18971383,19
18971993,29
18972439,4
18973676,32
18973686,21
18975097,5
18975570,33
18976585,1
18976933,2
18979981,4
18984088,6
18985595,44
18987249,3
18988028,1
18989137,4
18992796,12
18992841,17
18993091,13
18993379,1
18993398,25
18994394,2
18994965,24
18995954,21
18996480,7
18997047,25
18997233,2
18997283,2
18997371,16
18997559,8
18997907,1
18997986,11
18998595,44
18999147,46
18999839,59
19000161,16
19001284,11
19001879,4
19006610,2
19007359,23
19010266,1
19011068,29
19011267,28
19011527,27
19011988,19
19012262,15
19013218,8
19013673,5
19014010,48
19014145,3
19014695,3
19014865,8
19015029,26
19015592,3
19015721,1
19017429,9
19017889,28
19018157,75
19018254,37
19018388,22
19018579,4
19018581,31
19019592,5
19019762,20
19026640,8
19028078,1
19029471,2
19029917,7
19030149,35
19031108,11
19031723,43
19032449,16
19032483,2
19032635,2
19032888,8
19033320,38
19034388,5
19035560,4
19036361,26
19036742,1
19037243,83
19038474,1
19038705,1
19038815,84
19039235,10
19044895,19
19046687,55
19048148,26
19049100,12
19049402,2
19049579,4
19050687,41
19051187,17
19051413,11
19051760,41
19051802,4
19052428,7
19053614,19
19054001,69
19054063,1
19054163,61
19054653,18
19054757,26
19055136,54
19055226,4
19055440,32
19055613,37
19056160,3
19056212,1
19056694,2
19057006,1
19057073,12
19057149,34
19057619,12
19057791,15
19058691,34
19058927,25
19062062,3
19063118,66
19064565,1
19066236,17
19066476,27
19067757,1
19068598,57
19069048,4
19069305,72
19069372,3
19069649,5
19069702,59
19069900,2
19069915,1
19069994,1
19070381,4
19070513,42
19070964,23
19070970,5
19071002,62
19072201,1
19072989,3
19073637,15
19079867,37
19080983,37
19082354,2
19083269,3
19083282,1
19084262,37
19084313,12
19085389,18
19085402,10
19085711,3
19087480,37
19087695,42
19087867,3
19087934,22
19088709,74
19092235,4
19093566,40
19093685,48
19093789,16
19094358,4
19094427,6
19094459,4
19094835,3
19094871,12
19095902,28
19096160,1
19096603,24
19097111,2
19097911,18
19098169,7
19098279,9
19098733,1
19099408,7
19099537,55
19099600,3
19099720,58
19099813,57
19100892,4
19100971,2
19101306,18
19101395,39
19101840,2
19102027,56
19102698,1
19102942,1
19103012,26
19103622,62
19103843,1
19111261,17
19111734,39
19113883,2
19113921,45
19114014,14
19114231,2
19114447,9
19116128,1
19116449,32
19117051,4
19117903,1
19118405,1
19118963,4
19119276,40
19119686,11
19120385,7
19120752,67
19121086,2
19121954,80
19121957,6
19121995,32
19122217,7
19122483,3
19122672,16
19123306,18
19123907,2
19124093,2
19126369,1
19129054,4
19130344,22
19133220,35
19134112,18
19134814,3
19134850,14
19135024,52
19135548,11
19135811,16
19136705,4
19136921,1
19137135,4
19138138,1
19138212,6
19138221,4
19138407,1
19139234,6
19139564,56
19140331,3
19140493,7
19141112,1
19141351,18
19141391,1
19141428,5
19141662,1
19141765,21
19141812,19
19142273,68
19142557,74
19143325,24
19143826,29
19144704,16
19144853,2
19153259,8
19154108,27
19154395,33
19154733,4
19155616,111
19155632,18
19156209,1
19156426,2
19157481,1
19158672,2
19158973,12
19159737,4
19160371,2
19160504,38
19161316,6
19161510,6
19161964,1
19162127,7
19162180,38
19162211,3
19162648,60
19162983,42
19163361,23
19163623,25
19163888,6
19164049,17
19164752,4
19167933,41
19168601,18
19170051,1
19170360,5
19170980,8
19171670,9
19171773,1
19172071,3
19172876,12
19172885,1
19173391,6
19174546,1
19175288,13
19175513,8
19175586,2
19175650,6
19175819,17
19176053,18
19176163,14
19176222,5
19176371,7
19177019,2
19177269,19
19177573,78
19178193,66
19178296,10
19179372,14
19179558,66
19179615,84
19179863,13
19179961,11
19180787,1
19180808,48
19180868,11
19180935,97
19181508,3
19181881,1
19181900,40
19181924,59
19181945,21
19182044,21
19183619,2
19188025,6
19188166,7
19190179,3
19190579,16
19190801,1
19191014,4
19191170,4
19191340,7
19192001,31
19192149,72
19193139,3
19194301,18
19195474,14
19195537,3
19196911,3
19196930,3
19197129,4
19197632,46
19197983,29
19199353,8
19200270,37
19204555,1
19206035,1
19206478,53
19206550,19
19206694,65
19207312,15
19207857,8
19209436,17
19209710,5
19209752,5
19211023,21
19211077,16
19211407,34
19211630,21
19212268,17
19212370,27
19212378,77
19212489,75
19212559,18
19212746,11
19212985,10
19213866,18
19215491,6
19218847,32
19219988,13
19220496,4
19221008,1
19221317,9
19221595,43
19222766,7
19224202,2
19224409,4
19224930,3
19225024,128
19225682,5
19225880,1
19226278,3
19226317,3
19226353,24
19226897,2
19227077,52
19227138,51
19227365,54
19227424,48
19227532,48
19227538,8
19227560,27
19227562,9
19227568,2
19227892,1
19228330,6
19228365,18
19228391,2
19229060,24
19230154,1
19236099,7
19236409,1
19237286,10
19237728,18
19239282,7
19239854,9
19239928,3
19240100,1
19241136,4
19241855,3
19242310,7
19242821,5
19243199,9
19243465,20
19243851,4
19244084,23
19244511,2
19244550,24
19245145,26
19245830,2
19246114,38
19246634,2
19246662,39
19246709,1
19246813,6
19247149,4
19247235,23
19247305,4
19247447,5
19248947,52
19249099,16
19250443,10
19250742,47
19251255,18
19251668,14
19252150,1
19260473,1
19261252,21
19263092,41
19263405,3
19264119,5
19264368,3
19265766,2
19265835,41
19266068,4
19266147,2
19267293,46
19267834,3
19268922,10
19269531,1
19269676,8
19269793,19
19270160,4
19271040,66
19271120,7
19271453,6
19273138,12
19273379,2
19273509,16
19274199,19
19274249,12
19274358,3
19274661,1
19274936,15
19275018,1
19275602,10
19278895,5
19280212,10
19280591,21
19281846,22
19282178,30
19282527,5
19282891,1
19283124,12
19283246,3
19284253,1
19287758,2
19288078,29
19288313,72
19288847,28
19288937,48
19289198,48
19289583,48
19290091,4
19290380,32
19290778,2
19291646,10
19291901,42
19292347,12
19292987,1
19294702,3
19294842,5
19294958,2
19295472,24
19295652,8
19295911,101
19295941,18
19296134,55
19296358,53
19296503,5
19296720,14
19297819,70
19299486,40
19302477,39
19303558,27
19304453,4
19304597,57
19306176,1
19306785,3
19308199,6
19308387,53
19308701,12
19309279,37
19309321,22
19309355,4
19309604,42
19309654,1
19310278,5
19310554,2
19311031,6
19311153,1
19311346,11
19312705,6
19313483,24
19313551,40
19314011,3
19314671,12
19314909,1
19315654,40
19315686,40
19316528,32
19317002,1
19317196,5
19317521,4
19317831,2
19317834,4
19319184,8
19322515,3
19323563,2
19324099,1
19325952,32
19326306,3
19326520,1
19327508,1
19327636,6
19327822,23
19328935,2
19329404,35
19329734,74
19330704,20
19330743,23
19331620,28
19332658,1
19333479,22
19333703,34
19334117,2
19334916,1
19339594,3
19341760,9
19342192,31
19342418,3
19343326,24
19343700,68
19343737,1
19343994,17
19344746,12
19344750,2
19345240,10
19345312,3
19345504,33
19345676,5
19345943,26
19346150,6
19346291,3
19346434,3
19346860,14
19347173,51
19348588,43
19348689,9
19349497,6
19351427,1
19354239,11
19355878,19
19356518,9
19357186,1
19359445,14
19361884,4
19362079,26
19362296,1
19362485,17
19362649,5
19362751,12
19363143,34
19363931,15
19365293,13
19366606,2
19367928,26
19376114,47
19376872,20
19379952,3
19380186,5
19380620,1
19382819,3
19383365,3
19384034,6
19385595,27
19385683,21
19385783,13
19385839,45
19385941,27
19386062,10
19386162,6
19386274,5
19386444,41
19386545,3
19386564,8
19387402,72
19387438,11
19387518,14
19387536,4
19387598,15
19387694,6
19388000,9
19388198,8
19388293,5
19388464,68
19388518,6
19388707,3
19388828,3
19389284,64
19389911,37
19390119,31
19397414,75
19397470,3
19401219,42
19402511,2
19403098,47
19404654,32
19404818,1
19405371,46
19407214,35
19407781,30
19407992,4
19408027,2
19408844,5
19408914,1
19409299,1
19409421,9
19409883,1
19410180,13
19412207,18
19413230,21
19413467,8
19413675,1
19413691,3
19413783,24
19414323,8
19414470,8
19414813,1
19415114,3
19415979,1
19416433,1
19422062,13
19422870,8
19424191,3
19425570,8
19428031,5
19428065,2
19428130,12
19428575,21
19429043,45
19430063,1
19430074,4
19430239,33
19430305,2
19431197,3
19431326,6
19431893,8
19432208,12
19432306,8
19432801,80
19433400,10
19433834,5
19433839,77
19439068,34
19439509,38
19439624,10
19439682,136
19439790,3
19439956,38
19440004,24
19440924,12
19441240,5
19448363,24
19449268,17
19450121,29
19452119,5
19452755,2
19454018,3
19454321,7
19454344,6
19455149,15
19455284,14
19455395,9
19455656,1
19456350,3
19457062,61
19457527,3
19458290,30
19458462,4
19459082,14
19459965,4
19459993,34
19460218,1
19466060,4
19466063,31
19466277,3
19466900,4
19470210,10
19470505,69
19470886,6
19471352,9
19471417,57
19472085,13
19472799,3
19472806,16
19472906,22
19472944,3
19473178,25
19474652,16
19475058,8
19475130,13
19476630,16
19476873,26
19477007,23
19478246,3
19485371,1
19487730,20
19487781,3
19487831,2
19488137,2
19488192,1
19489138,6
19489293,1
19490059,57
19490255,1
19490302,54
19491433,29
19491534,17
19495570,12
19497458,21
19498162,21
19499668,3
19500346,10
19500920,5
19502013,48
19502079,40
19503134,2
19503508,4
19503971,41
19504570,58
19504935,61
19505195,30
19505214,6
19505620,18
19505816,44
19505865,46
19505956,2
19506194,4
19507013,10
19507235,24
19509586,20
19517180,52
19517513,10
19520573,58
19520991,8
19521346,6
19521605,4
19522525,38
19523894,34
19524083,18
19524232,1
19526233,5
19526414,67
19526601,12
19526750,2
19527492,2
19528290,56
19528326,25
19528621,39
19528653,71
19529421,34
19530067,39
19530518,1
19530778,13
19531390,38
19531541,5
19531601,3
19532027,46
19532157,15
19532448,3
19532525,29
19532789,14
19532805,12
19532907,37
19533701,1
19533966,52
19538717,1
19542512,55
19543336,57
19544381,1
19544478,4
19547068,90
19547213,17
19547222,22
19548468,18
19548503,5
19549547,2
19550419,3
19550594,40
19550791,5
19551198,15
19553123,1
19553306,3
19554150,14
19554177,3
19554564,73
19554598,61
19554980,17
19555750,46
19556100,9
19560789,2
19563053,44
19563107,1
19563855,50
19564384,1
19565076,79
19565685,43
19566229,33
19566557,4
19567443,42
19567510,20
19567629,64
19567868,56
19568889,10
19568922,2
19569016,1
19569481,11
19569514,2
19569649,24
19570082,4
19570996,1
19571034,4
19571227,22
19571565,18
19571657,43
19572489,4
19572579,4
19572837,1
19574956,2
19575376,9
19575925,50
19576895,25
19577620,35
19579695,1
19582132,1
19582754,34
19584064,1
19586399,43
19587075,28
19587631,38
19587689,4
19588523,5
19588726,9
19588835,2
19588937,3
19589726,6
19590061,63
19590073,7
19590209,23
19591107,43
19591602,31
19591709,52
19592223,1
19593631,3
19593760,5
19594255,13
19594567,4
19594898,8
19596021,13
19596319,19
19602390,35
19602406,47
19602515,2
19603259,39
19603412,10
19603759,1
19604123,28
19604361,13
19605860,2
19606319,35
19606813,5
19608383,46
19610652,1
19610687,37
19610907,20
19611015,39
19617695,1
19618958,40
19619159,1
19619177,38
19619393,1
19620202,23
19620699,70
19621042,4
19621939,25
19622470,6
19622700,3
19622803,40
19622976,22
19623417,1
19623614,37
19623916,8
19624495,32
19624565,88
19624896,11
19625050,2
19625202,51
19625234,50
19625292,2
19630271,7
19633139,21
19634067,1
19634230,2
19635001,13
19636727,22
19637270,3
19637278,25
19638585,10
19638811,41
19640913,8
19641775,43
19642050,30
19642464,2
19642492,25
19643201,12
19644363,40
19650084,17
19650166,8
19651861,34
19652739,17
19653056,49
19653554,26
19653866,27
19653895,23
19653899,1
19654252,1
19654433,27
19654640,1
19654970,58
19658286,2
19659874,8
19660325,1
19660760,4
19661183,10
19661733,31
19662367,46
19664338,61
19664555,54
19670093,2
19670458,34
19670481,31
19670499,28
19670506,6
19670522,31
19670534,22
19671061,4
19671104,7
19672975,2
19673076,33
19673318,5
19673728,4
19674485,18
19675121,4
19675738,26
19675743,36
19675756,10
19676032,1
19676100,45
19677105,33
19677221,4
19677284,2
19677749,23
19678231,39
19679035,12
19681887,36
19682018,1
19686426,15
19689715,10
19691108,33
19691179,29
19691525,7
19691853,9
19691986,42
19692285,25
19692298,48
19692421,2
19692726,29
19692746,73
19692939,4
19693245,2
19693849,6
19694290,37
19694938,41
19695276,1
19695709,13
19696119,61
19696558,6
19696674,55
19696972,1
19698644,9
19698772,15
19699218,11
19699596,31
19700463,32
19700561,6
19700646,80
19701037,1
19701716,57
19701809,3
19701913,11
19701921,57
19701946,4
19702049,44
19702232,1
19702498,3
19702506,6
19703922,7
19708955,10
19709550,2
19709666,63
19710391,1
19710742,32
19710855,32
19711328,7
19711512,15
19712270,12
19712405,4
19713169,49
19713265,8
19713885,31
19714091,14
19714268,10
